"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"6881","YCM2149117F2072","テラムロ配合錠ＢＰ「トーワ」","","","","","","1","00000000","00000000"
"6882","YCM2149117F2080","テラムロ配合錠ＢＰ「日医工」","","","","","","1","00000000","00000000"
"6883","YCM2149117F2099","テラムロ配合錠ＢＰ「ニプロ」","","","","","","1","00000000","00000000"
"6884","YCM2149117F2102","テラムロ配合錠ＢＰ「ＪＧ」","","","","","","1","00000000","00000000"
"6885","YCM2149117F2110","テラムロ配合錠ＢＰ「ＮＩＧ」","","","","","","1","00000000","00000000"
"6886","YCM2149118F1011","イルベサルタン・アムロジピンベシル酸塩ＬＤ錠","","","","","","1","00000000","00000000"
"6887","YCM2149118F1020","アイミクス配合錠ＬＤ","","","","","","1","00000000","00000000"
"6888","YCM2149118F1038","イルアミクス配合錠ＬＤ「ＤＳＰＢ」","","","","","","1","00000000","00000000"
"6889","YCM2149118F1046","イルアミクス配合錠ＬＤ「ＥＥ」","","","","","","1","00000000","00000000"
"6890","YCM2149118F1054","イルアミクス配合錠ＬＤ「ＪＧ」","","","","","","1","00000000","00000000"
"6891","YCM2149118F1062","イルアミクス配合錠ＬＤ「ＴＣＫ」","","","","","","1","00000000","00000000"
"6892","YCM2149118F1070","イルアミクス配合錠ＬＤ「ＹＤ」","","","","","","1","00000000","00000000"
"6893","YCM2149118F1089","イルアミクス配合錠ＬＤ「オーハラ」","","","","","","1","00000000","00000000"
"6894","YCM2149118F1097","イルアミクス配合錠ＬＤ「杏林」","","","","","","1","00000000","00000000"
"6895","YCM2149118F1100","イルアミクス配合錠ＬＤ「ケミファ」","","","","","","1","00000000","00000000"
"6896","YCM2149118F1119","イルアミクス配合錠ＬＤ「サワイ」","","","","","","1","00000000","00000000"
"6897","YCM2149118F1127","イルアミクス配合錠ＬＤ「サンド」","","","","","","1","00000000","00000000"
"6898","YCM2149118F1135","イルアミクス配合錠ＬＤ「三和」","","","","","","1","00000000","00000000"
"6899","YCM2149118F1143","イルアミクス配合錠ＬＤ「武田テバ」","","","","","","1","00000000","20240331"
"6900","YCM2149118F1151","イルアミクス配合錠ＬＤ「トーワ」","","","","","","1","00000000","00000000"
"6901","YCM2149118F1160","イルアミクス配合錠ＬＤ「日医工」","","","","","","1","00000000","20240331"
"6902","YCM2149118F1178","イルアミクス配合錠ＬＤ「ファイザー」","","","","","","1","00000000","20230331"
"6903","YCM2149118F1186","イルアミクス配合錠ＬＤ「ＶＴＲＳ」","","","","","","1","00000000","00000000"
"6904","YCM2149118F1194","イルアミクス配合錠ＬＤ「ＮＩＧ」","","","","","","1","00000000","00000000"
"6905","YCM2149118F1208","イルアミクス配合錠ＬＤ「ダイト」","","","","","","1","20240715","00000000"
"6906","YCM2149118F2018","イルベサルタン・アムロジピンベシル酸塩ＨＤ錠","","","","","","1","00000000","00000000"
"6907","YCM2149118F2026","アイミクス配合錠ＨＤ","","","","","","1","00000000","00000000"
"6908","YCM2149118F2034","イルアミクス配合錠ＨＤ「ＤＳＰＢ」","","","","","","1","00000000","00000000"
"6909","YCM2149118F2042","イルアミクス配合錠ＨＤ「ＥＥ」","","","","","","1","00000000","00000000"
"6910","YCM2149118F2050","イルアミクス配合錠ＨＤ「ＪＧ」","","","","","","1","00000000","00000000"
"6911","YCM2149118F2069","イルアミクス配合錠ＨＤ「ＴＣＫ」","","","","","","1","00000000","00000000"
"6912","YCM2149118F2077","イルアミクス配合錠ＨＤ「ＹＤ」","","","","","","1","00000000","00000000"
"6913","YCM2149118F2085","イルアミクス配合錠ＨＤ「オーハラ」","","","","","","1","00000000","00000000"
"6914","YCM2149118F2093","イルアミクス配合錠ＨＤ「杏林」","","","","","","1","00000000","00000000"
"6915","YCM2149118F2107","イルアミクス配合錠ＨＤ「ケミファ」","","","","","","1","00000000","00000000"
"6916","YCM2149118F2115","イルアミクス配合錠ＨＤ「サワイ」","","","","","","1","00000000","00000000"
"6917","YCM2149118F2123","イルアミクス配合錠ＨＤ「サンド」","","","","","","1","00000000","00000000"
"6918","YCM2149118F2131","イルアミクス配合錠ＨＤ「三和」","","","","","","1","00000000","00000000"
"6919","YCM2149118F2140","イルアミクス配合錠ＨＤ「武田テバ」","","","","","","1","00000000","20240331"
"6920","YCM2149118F2158","イルアミクス配合錠ＨＤ「トーワ」","","","","","","1","00000000","00000000"
"6921","YCM2149118F2166","イルアミクス配合錠ＨＤ「日医工」","","","","","","1","00000000","20240331"
"6922","YCM2149118F2174","イルアミクス配合錠ＨＤ「ファイザー」","","","","","","1","00000000","20230331"
"6923","YCM2149118F2182","イルアミクス配合錠ＨＤ「ＶＴＲＳ」","","","","","","1","00000000","00000000"
"6924","YCM2149118F2190","イルアミクス配合錠ＨＤ「ＮＩＧ」","","","","","","1","00000000","00000000"
"6925","YCM2149118F2204","イルアミクス配合錠ＨＤ「ダイト」","","","","","","1","20240715","00000000"
"6926","YCM2149119F1024","イルトラ配合錠ＬＤ","","","","","","1","00000000","00000000"
"6927","YCM2149119F2020","イルトラ配合錠ＨＤ","","","","","","1","00000000","00000000"
"6928","YCM2149120F1027","アテディオ配合錠","","","","","","1","00000000","00000000"
"6929","YCM2149121F1021","ザクラス配合錠ＬＤ","","","","","","1","00000000","00000000"
"6930","YCM2149121F1030","ジルムロ配合錠ＬＤ「ＪＧ」","","","","","","1","00000000","00000000"
"6931","YCM2149121F1048","ジルムロ配合錠ＬＤ「ＴＣＫ」","","","","","","1","00000000","00000000"
"6932","YCM2149121F1056","ジルムロ配合錠ＬＤ「ＹＤ」","","","","","","1","00000000","00000000"
"6933","YCM2149121F1064","ジルムロ配合錠ＬＤ「サワイ」","","","","","","1","00000000","00000000"
"6934","YCM2149121F1072","ジルムロ配合錠ＬＤ「武田テバ」","","","","","","1","00000000","00000000"
"6935","YCM2149121F1080","ジルムロ配合錠ＬＤ「ツルハラ」","","","","","","1","00000000","00000000"
"6936","YCM2149121F1099","ジルムロ配合錠ＬＤ「トーワ」","","","","","","1","00000000","00000000"
"6937","YCM2149121F1102","ジルムロ配合錠ＬＤ「ニプロ」","","","","","","1","00000000","00000000"
"6938","YCM2149121F2028","ザクラス配合錠ＨＤ","","","","","","1","00000000","00000000"
"6939","YCM2149121F2036","ジルムロ配合錠ＨＤ「ＪＧ」","","","","","","1","00000000","00000000"
"6940","YCM2149121F2044","ジルムロ配合錠ＨＤ「ＴＣＫ」","","","","","","1","00000000","00000000"
"6941","YCM2149121F2052","ジルムロ配合錠ＨＤ「ＹＤ」","","","","","","1","00000000","00000000"
"6942","YCM2149121F2060","ジルムロ配合錠ＨＤ「サワイ」","","","","","","1","00000000","00000000"
"6943","YCM2149121F2079","ジルムロ配合錠ＨＤ「武田テバ」","","","","","","1","00000000","00000000"
"6944","YCM2149121F2087","ジルムロ配合錠ＨＤ「ツルハラ」","","","","","","1","00000000","00000000"
"6945","YCM2149121F2095","ジルムロ配合錠ＨＤ「トーワ」","","","","","","1","00000000","00000000"
"6946","YCM2149121F2109","ジルムロ配合錠ＨＤ「ニプロ」","","","","","","1","00000000","00000000"
"6947","YCM2149121F3024","ジルムロ配合ＯＤ錠ＬＤ「サワイ」","","","","","","1","00000000","00000000"
"6948","YCM2149121F3032","ジルムロ配合ＯＤ錠ＬＤ「トーワ」","","","","","","1","00000000","00000000"
"6949","YCM2149121F3040","ジルムロ配合ＯＤ錠ＬＤ「日医工」","","","","","","1","00000000","00000000"
"6950","YCM2149121F4020","ジルムロ配合ＯＤ錠ＨＤ「サワイ」","","","","","","1","00000000","00000000"
"6951","YCM2149121F4039","ジルムロ配合ＯＤ錠ＨＤ「トーワ」","","","","","","1","00000000","00000000"
"6952","YCM2149121F4047","ジルムロ配合ＯＤ錠ＨＤ「日医工」","","","","","","1","00000000","00000000"
"6953","YCM2149122F1026","ミカトリオ配合錠","","","","","","1","00000000","00000000"
"6954","YCM2149400A1019","ニカルジピン塩酸塩２ｍｇ２ｍＬ注射液","","","","","","1","00000000","00000000"
"6955","YCM2149400A1027","ペルジピン注射液２ｍｇ","","","","","","1","00000000","00000000"
"6956","YCM2149400A1108","ニカルジピン塩酸塩注射液２ｍｇ「ＦＹ」","","","","","","1","00000000","20230331"
"6957","YCM2149400A1116","ニカルジピン塩酸塩注２ｍｇ「タイヨー」","","","","","","1","00000000","20230331"
"6958","YCM2149400A1124","ニカルジピン塩酸塩注射液２ｍｇ「日医工」","","","","","","1","00000000","00000000"
"6959","YCM2149400A1132","ニカルジピン塩酸塩注射液２ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"6960","YCM2149400A1140","ニカルジピン塩酸塩注２ｍｇ「トーワ」","","","","","","1","00000000","20210331"
"6961","YCM2149400A2015","ニカルジピン塩酸塩１０ｍｇ１０ｍＬ注射液","","","","","","1","00000000","00000000"
"6962","YCM2149400A2023","ペルジピン注射液１０ｍｇ","","","","","","1","00000000","00000000"
"6963","YCM2149400A2120","ニカルジピン塩酸塩注射液１０ｍｇ「ＦＹ」","","","","","","1","00000000","20230331"
"6964","YCM2149400A2139","ニカルジピン塩酸塩注１０ｍｇ「タイヨー」","","","","","","1","00000000","20230331"
"6965","YCM2149400A2147","ニカルジピン塩酸塩注射液１０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"6966","YCM2149400A2155","ニカルジピン塩酸塩注射液１０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"6967","YCM2149400A2163","ニカルジピン塩酸塩注１０ｍｇ「トーワ」","","","","","","1","00000000","20210331"
"6968","YCM2149400A3011","ニカルジピン塩酸塩２５ｍｇ２５ｍＬ注射液","","","","","","1","00000000","20240331"
"6969","YCM2149400A3020","ペルジピン注射液２５ｍｇ","","","","","","1","00000000","00000000"
"6970","YCM2149400A3038","ニカルジピン塩酸塩注射液２５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"6971","YCM2149400A3062","ニカルジピン塩酸塩注２５ｍｇ「タイヨー」","","","","","","1","00000000","20230331"
"6972","YCM2149400A3070","ニカルジピン塩酸塩注射液２５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"6973","YCM2149400A3089","ニカルジピン塩酸塩注２５ｍｇ「トーワ」","","","","","","1","00000000","20210331"
"6974","YCM2149400A4034","ニカルジピン塩酸塩注射液２５ｍｇ「ＦＹ」","","","","","","1","00000000","20230331"
"6975","YCM2149401A1030","ニトプロ持続静注液６ｍｇ","","","","","","1","00000000","00000000"
"6976","YCM2149401A2036","ニトプロ持続静注液３０ｍｇ","","","","","","1","00000000","00000000"
"6977","YCM2149700S1027","ビソノテープ４ｍｇ","","","","","","1","00000000","00000000"
"6978","YCM2149700S2023","ビソノテープ８ｍｇ","","","","","","1","00000000","00000000"
"6979","YCM2149700S3020","ビソノテープ２ｍｇ","","","","","","1","00000000","00000000"
"6980","YCM2160002F1010","ミドドリン塩酸塩２ｍｇ錠","","","","","","1","00000000","00000000"
"6981","YCM2160002F1028","メトリジン錠２ｍｇ","","","","","","1","00000000","00000000"
"6982","YCM2160002F1087","ミドドリン塩酸塩錠２ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"6983","YCM2160002F1095","ミドドリン塩酸塩錠２ｍｇ「オーハラ」","","","","","","1","00000000","00000000"
"6984","YCM2160002F1109","ミドドリン塩酸塩錠２ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"6985","YCM2160002F1117","ミドドリン塩酸塩錠２ｍｇ「テバ」","","","","","","1","00000000","20230930"
"6986","YCM2160002F1125","ミドドリン塩酸塩錠２ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"6987","YCM2160002F1133","ミドドリン塩酸塩錠２ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"6988","YCM2160002F2024","メトリジンＤ錠２ｍｇ","","","","","","1","00000000","00000000"
"6989","YCM2160003F1014","スマトリプタンコハク酸塩５０ｍｇ錠","","","","","","1","00000000","00000000"
"6990","YCM2160003F1022","イミグラン錠５０","","","","","","1","00000000","00000000"
"6991","YCM2160003F1049","スマトリプタン錠５０ｍｇ「Ｆ」","","","","","","1","00000000","20230331"
"6992","YCM2160003F1057","スマトリプタン錠５０ｍｇ「ＦＦＰ」","","","","","","1","00000000","20210331"
"6993","YCM2160003F1065","スマトリプタン錠５０ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"6994","YCM2160003F1073","スマトリプタン錠５０ｍｇ「ＳＮ」","","","","","","1","00000000","20220331"
"6995","YCM2160003F1081","スマトリプタン錠５０ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"6996","YCM2160003F1090","スマトリプタン錠５０ｍｇ「ＹＤ」","","","","","","1","00000000","00000000"
"6997","YCM2160003F1103","スマトリプタン錠５０ｍｇ「アメル」","","","","","","1","00000000","00000000"
"6998","YCM2160003F1111","スマトリプタン錠５０ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"6999","YCM2160003F1120","スマトリプタン錠５０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"7000","YCM2160003F1138","スマトリプタン錠５０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"7001","YCM2160003F1146","スマトリプタン錠５０ｍｇ「マイラン」","","","","","","1","00000000","20230331"
"7002","YCM2160003F1154","スマトリプタン錠５０ｍｇ「アスペン」","","","","","","1","00000000","20220930"
"7003","YCM2160003F1162","スマトリプタン錠５０ｍｇ「ＳＰＫＫ」","","","","","","1","00000000","00000000"
"7004","YCM2160003F1170","スマトリプタン錠５０ｍｇ「ＶＴＲＳ」","","","","","","1","00000000","00000000"
"7005","YCM2160003S1020","スマトリプタン内用液５０ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"7006","YCM2160004F1027","ゾーミッグ錠２．５ｍｇ","","","","","","1","00000000","00000000"
"7007","YCM2160004F2015","ゾルミトリプタン２．５ｍｇ口腔内崩壊錠","","","","","","1","00000000","00000000"
"7008","YCM2160004F2023","ゾーミッグＲＭ錠２．５ｍｇ","","","","","","1","00000000","00000000"
"7009","YCM2160004F2031","ゾルミトリプタンＯＤ錠２．５ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"7010","YCM2160004F2040","ゾルミトリプタンＯＤ錠２．５ｍｇ「アメル」","","","","","","1","00000000","00000000"
